household_id,weather_region,weather_city,weather_station,climate_zone,condition_type,temperature_celsius,humidity_percent,wind_speed_kmh,rainfall_mm,pressure_hpa,solar_radiation,dew_point,uv_index,visibility_km,cloud_cover_percent,timestamp
4273,East,Chennai,WS03,Tropical,Rainy%,26.48235909,57.50480705,34.2268318,20.40072854,1017.787701,363.9393071,23.02486587,8.225795235,7.847036427,20.00663505,13-05-2023
6110,West,Mumbai,WS03,Tropical,Sunny%,33.71150716,88.63734709,6.475300621,25.9844155,1041.273672,149.1569298,16.60187469,3.522376586,1.587555439,56.59035272,08-08-2023
8401,West,Chennai,WS03,Dry,Cloudy%,18.22387594,51.86859083,32.67110885,46.98096981,1021.653877,222.3877432,22.30766828,3.586410707,7.246572493,35.82979928,14-03-2023
4212,South,Delhi,WS02,Temperate,Cloudy%,27.58299088,50.36962906,32.70397391,11.74666766,999.7158777,579.6503731,15.62096547,5.042985516,2.939411709,98.67794803,02-08-2023
3755,West,Bangalore,WS01,Dry,Sunny%,19.56434017,26.4043984,19.8826704,1.484740139,1023.965014,641.8183532,22.2879805,8.985879915,1.80573493,37.8525426,31-07-2023
2521,East,Chennai,WS02,Dry,Sunny%,33.85257127,31.70967652,3.264498728,12.4210978,1013.885176,767.3130587,14.3907819,6.313412626,8.89426922,41.78968026,23-10-2023
6674,North,Delhi,WS02,Temperate,Sunny%,29.83979649,20.92709512,1.259257051,35.96573206,989.1305251,153.1773194,12.8089881,10.46304657,2.527124171,16.74046165,22-02-2023
2080,East,Delhi,WS02,Dry,Rainy%,35.19915007,39.13069352,27.55871399,24.4357637,994.5749575,754.2660011,21.32664188,9.781519501,4.438569407,18.99713146,19-10-2023
6623,North,Mumbai,WS01,Temperate,Rainy%,21.78087709,89.29132948,27.76040199,15.93749092,1022.398085,451.2086617,12.6292114,5.510835007,1.971025388,81.12774884,21-04-2023
1721,North,Mumbai,WS02,Temperate,Rainy%,23.89274802,54.64386683,14.14378772,19.94235428,992.9400318,618.6511874,19.69638818,8.742721317,6.879677231,72.55416898,21-09-2023
2562,North,Mumbai,WS01,Tropical,Cloudy%,32.13869771,73.84158928,27.24928209,23.45751381,1003.790809,697.8285227,13.90435474,4.204284809,2.246616357,94.42180871,12-05-2023
1639,West,Bangalore,WS01,Tropical,Rainy%,22.72699498,30.88166854,24.6662428,39.91116271,1023.241574,358.3415305,13.18143419,5.827991628,8.178953326,67.02383896,21-10-2023
5260,North,Bangalore,WS01,Dry,Rainy%,23.73558496,29.27484883,12.11473449,31.36832648,1044.271379,202.4953511,15.08101679,11.68086128,9.3954768,56.04856919,28-01-2023
6190,South,Delhi,WS02,Temperate,Cloudy%,28.27474569,29.31962834,8.65052175,32.9678197,1005.858091,835.0048624,16.28765057,11.75421536,1.308646601,61.86682062,08-12-2023
4736,West,Delhi,WS01,Dry,Rainy%,32.79976212,43.27214941,15.8785411,40.59770119,1043.617122,589.9948737,22.8082149,10.86197755,9.686267778,12.31706986,26-12-2023
8746,West,Bangalore,WS03,Tropical,Sunny%,30.11344483,45.69585184,36.33185885,17.78073374,1042.714095,331.4247959,20.48444895,1.630177021,7.374294214,7.017982179,07-05-2023
1089,South,Bangalore,WS02,Temperate,Sunny%,32.27450105,77.19770778,7.922608539,31.71274001,981.2857626,962.0699279,10.10442088,7.013122309,4.526965078,2.429683497,27-07-2023
2251,East,Chennai,WS03,Temperate,Sunny%,31.10741038,32.66521853,22.16491622,22.77980003,987.275576,901.8766627,18.18612327,7.020529938,1.107530034,85.40326953,14-02-2023
5703,North,Mumbai,WS01,Temperate,Cloudy%,18.97753321,57.76939926,34.80251157,8.122663467,980.8699155,185.7615169,15.81462469,4.029889545,8.675914875,35.38247141,12-12-2023
1348,West,Mumbai,WS03,Temperate,Rainy%,21.95482927,87.69233202,30.59038576,0.255323697,1048.669454,306.5209323,17.42632382,8.543361853,5.649257289,40.08336711,06-09-2023
5052,South,Bangalore,WS02,Dry,Cloudy%,30.90438963,85.92577424,1.486948431,21.93240239,1042.38345,734.0607181,14.77057254,3.394485543,5.762644722,87.18014043,14-03-2023
3941,West,Mumbai,WS03,Dry,Cloudy%,20.58156601,27.68384799,30.29340672,22.02590306,1049.053488,932.1461391,22.76325988,6.348346301,3.965899771,40.61289665,20-12-2023
9437,West,Mumbai,WS02,Tropical,Cloudy%,25.20793521,54.08028536,7.993529397,8.451596462,1006.530953,163.6360626,24.09327894,1.670779864,3.613210656,68.61622661,23-07-2023
1271,East,Chennai,WS03,Dry,Rainy%,33.55694013,28.82323752,23.13790086,11.8312983,1002.395759,515.0397556,17.26135612,3.460405974,8.076432751,77.81591869,28-06-2023
3030,North,Mumbai,WS01,Tropical,Sunny%,37.78292616,35.26373078,19.5779776,35.17694439,1047.082669,301.9720333,17.92956269,8.858948243,5.695512733,12.03383103,04-06-2023
8836,East,Delhi,WS01,Temperate,Rainy%,16.03263001,83.36256621,38.27363191,47.81919917,1026.896529,337.6429607,15.30157623,11.51953086,6.91400525,77.34379302,04-12-2023
8041,West,Chennai,WS02,Tropical,Sunny%,24.74822427,86.50604751,37.4140562,41.0397735,1017.518963,548.3733762,23.39889233,7.099849055,9.061485504,44.58881919,03-12-2023
6175,West,Mumbai,WS02,Dry,Rainy%,24.92106174,45.07223014,17.09748553,28.72099859,1046.520929,616.2975691,10.82102896,4.026127607,4.420704769,8.067141877,30-08-2023
2126,North,Bangalore,WS01,Dry,Sunny%,34.80511707,22.98781405,2.397094922,4.217653155,1038.414607,371.6321768,19.15639978,10.33663555,9.239817951,80.39597628,09-04-2023
5379,West,Bangalore,WS01,Temperate,Rainy%,15.48263096,86.08459287,12.88302678,3.856293584,982.3151065,176.1644042,18.67102424,11.73488836,5.391238804,13.80550718,12-05-2023
9708,West,Chennai,WS02,Tropical,Sunny%,,,,,,,,,,,13-03-2023
9052,South,Delhi,WS01,Dry,Sunny%,21.91227459,35.13972171,18.31740586,24.80972199,1017.849663,777.2610406,12.53831528,10.43858763,7.628543855,43.05169588,26-02-2023
1611,South,Delhi,WS01,Dry,Rainy%,23.49699618,55.94726226,16.46685904,24.71437103,1005.18029,664.0127278,11.96727035,11.33141741,7.038258948,33.51176144,09-12-2023
1749,North,Bangalore,WS02,Tropical,Sunny%,26.19386098,20.90932917,17.70353501,15.56302175,1012.693078,930.8467987,14.10864603,6.934546124,6.095845053,13.19843293,15-06-2023
2856,West,Bangalore,WS03,Temperate,Rainy%,23.52839469,82.10060603,12.67505593,43.79861009,1017.378225,434.9928116,23.02000429,5.208972054,3.403416383,33.26960374,25-05-2023
9591,West,Chennai,WS03,Dry,Cloudy%,21.92219597,70.49829108,16.1156004,17.13998128,990.4192438,308.5395368,16.41180634,10.64272196,6.154837329,82.99281962,26-02-2023
2526,West,Mumbai,WS01,Dry,Sunny%,16.68832659,52.68323734,37.57151819,4.499144336,1046.900661,716.3918319,16.19005479,3.955500898,6.330775749,66.73594871,20-08-2023
7229,South,Chennai,WS03,Tropical,Rainy%,16.11791147,21.12155765,16.94148162,25.2055039,981.9127383,584.8797111,17.06409613,8.64070265,5.044077889,10.02782521,01-02-2023
9511,North,Bangalore,WS01,Tropical,Sunny%,34.45304694,52.79744043,31.43141661,33.26584803,1023.678728,323.6518748,11.20060691,8.264402278,8.496627165,64.13493003,16-10-2023
9527,North,Delhi,WS02,Dry,Cloudy%,17.76858614,20.71443924,37.19035147,32.12562503,1003.101217,609.4178287,23.50750251,9.957331226,9.467675648,31.06399406,05-12-2023
3098,South,Chennai,WS03,Temperate,Sunny%,28.66441416,48.15856469,33.07692054,35.94958236,1023.569852,397.0437607,15.95380908,2.44552464,7.887910896,95.57161293,30-04-2023
8865,East,Bangalore,WS03,Temperate,Cloudy%,15.60375802,40.29252428,1.341186348,23.74672779,1044.87307,769.2688291,18.63754568,7.093863275,9.732885474,25.2274716,27-05-2023
1173,South,Chennai,WS01,Dry,Cloudy%,26.39260859,77.84514992,10.82600415,34.95214903,1049.881839,577.9644931,10.63975256,1.726590011,5.269565102,53.23108197,21-01-2023
1500,North,Chennai,WS01,Temperate,Rainy%,31.09694134,55.03821893,29.71285082,24.37026585,1035.849916,970.2904424,22.62347416,2.393647582,4.343089419,28.78724113,26-08-2023
4646,South,Mumbai,WS03,Tropical,Rainy%,38.8951784,46.32449118,24.28471129,19.87467768,988.0682721,227.7924718,11.69918832,6.235252993,6.913870374,93.00163644,11-05-2023
7219,North,Delhi,WS03,Tropical,Cloudy%,,,,,,,,,,,24-10-2023
3363,West,Mumbai,WS02,Dry,Sunny%,37.84619046,69.13607379,21.63342536,35.85216062,1006.61191,497.9256961,23.25024881,7.089413173,5.002077682,49.07890305,10-06-2023
8540,East,Chennai,WS02,Temperate,Cloudy%,21.99359458,55.0823815,2.52886169,12.29237425,1006.779016,238.9109844,14.95105096,6.181545872,3.407978326,69.75342818,19-04-2023
2896,West,Mumbai,WS03,Tropical,Sunny%,36.87050202,43.94683909,28.413374,44.72868729,1003.238225,982.8585144,13.05567347,2.310889214,6.71981703,17.08587098,02-08-2023
6759,South,Bangalore,WS03,Dry,Cloudy%,18.17778009,54.26286059,21.59313846,30.13591609,1040.143944,235.8532751,23.88213269,2.643670266,6.440660439,24.19552427,07-04-2023
2778,North,Mumbai,WS03,Temperate,Rainy%,33.77847228,60.52429867,4.964804661,39.11628012,983.1311161,851.6732722,10.72952797,11.05400024,9.917109475,83.13830793,12-06-2023
4057,West,Delhi,WS02,Temperate,Rainy%,32.41766202,44.51933024,38.29113731,21.11711478,1002.591312,934.0763785,11.3033123,6.611993138,1.877774768,35.63325396,27-08-2023
6190,South,Delhi,WS03,Dry,Sunny%,20.72173408,23.04597608,22.57911182,33.52606349,1020.153143,773.2518245,21.17442745,8.999214158,1.676510814,98.15305825,08-12-2023
7997,East,Bangalore,WS01,Dry,Rainy%,34.28927765,66.83379152,23.81537395,8.397352523,995.1838296,846.9814098,18.33711819,8.798298026,7.122589812,54.42297302,26-03-2023
5747,North,Mumbai,WS03,Tropical,Cloudy%,30.35225534,54.73259598,27.69025284,6.317863923,1044.44545,856.3748222,14.96049143,3.449203315,4.468618772,32.17022615,17-09-2023
1045,South,Chennai,WS03,Dry,Rainy%,35.82704045,67.61461127,28.38266443,17.7372279,1007.22569,199.4941338,16.8177108,1.186452426,8.642075828,82.23740881,18-04-2023
8758,West,Delhi,WS02,Dry,Sunny%,27.62331867,76.05358504,16.33001812,42.30738173,1025.98588,694.8044792,20.15522371,2.310780944,7.567309556,63.76899961,14-04-2023
8053,South,Mumbai,WS02,Temperate,Rainy%,,,,,,,,,,,07-11-2023
4201,North,Delhi,WS02,Tropical,Cloudy%,38.97489347,29.60111485,13.14147111,48.47119771,1033.697317,520.6568918,14.9830945,1.495314454,4.88823049,9.869931112,25-05-2023
1455,North,Mumbai,WS03,Dry,Cloudy%,26.93974073,64.46366776,23.00055915,35.18801024,1032.923114,194.0057386,19.78677999,2.341656921,4.338619185,74.15347791,06-01-2023
3924,East,Delhi,WS02,Tropical,Cloudy%,38.98772554,35.71235138,15.53615375,31.91414246,1007.599907,431.5346741,18.5319826,5.957292204,8.940203525,4.053232234,29-10-2023
8798,East,Chennai,WS01,Tropical,Rainy%,19.28886928,30.909633,8.801917188,47.14095651,989.7981442,693.2714995,15.96884333,5.473307208,3.439070634,44.76238686,14-11-2023
1965,South,Mumbai,WS01,Dry,Rainy%,17.07898457,65.77426098,20.0280335,5.754312953,1009.599561,969.4127623,20.40105998,11.33020243,2.89493747,99.01221759,03-09-2023
5964,North,Bangalore,WS01,Temperate,Sunny%,22.0196325,29.04280246,16.80188221,41.44962081,1007.146146,953.3505315,11.70270381,6.170787157,9.226081063,33.68187164,04-08-2023
2528,South,Chennai,WS02,Tropical,Sunny%,23.03540117,71.10099068,33.35217708,2.817436445,991.0485079,580.2357732,21.34437889,6.05649395,4.957263763,83.34254583,26-06-2023
3976,East,Mumbai,WS01,Temperate,Rainy%,32.62945757,56.73163831,1.500269825,40.88072385,980.8557257,900.1149339,11.96512478,2.119163024,5.879721056,60.84629473,22-10-2023
4071,East,Delhi,WS01,Dry,Rainy%,,,,,,,,,,,20-03-2023
5869,South,Mumbai,WS01,Tropical,Rainy%,35.55542953,22.71585139,37.51366701,31.82158353,1033.65133,355.0033478,17.79443777,6.701589921,4.418542543,23.34679466,14-01-2023
7387,South,Bangalore,WS03,Dry,Rainy%,16.8440536,21.13761436,21.43810895,30.50944308,1048.511207,114.6981909,18.38136676,6.737299325,9.587021414,2.69716351,18-12-2023
3521,West,Chennai,WS02,Dry,Cloudy%,31.27301359,39.29100716,26.07673655,42.59694857,991.090543,593.6812319,13.03939785,10.74527526,3.346081092,19.68849033,28-05-2023
7525,North,Mumbai,WS03,Dry,Rainy%,32.89592413,20.82261858,38.31829713,4.429209242,1002.207604,486.604105,16.40362386,10.38608022,2.359528363,56.09699524,05-11-2023
2126,North,Bangalore,WS03,Temperate,Rainy%,33.63766877,33.72237823,13.66917125,21.28230635,1038.625714,700.9764465,14.42202111,2.436287004,4.700299855,16.2201672,09-04-2023
7632,South,Delhi,WS03,Temperate,Cloudy%,26.64474085,50.81847903,21.04816512,4.467289112,988.3510379,950.6669239,21.44939178,11.25523917,8.176064549,88.10269423,23-01-2023
6773,South,Delhi,WS02,Dry,Rainy%,17.12779231,75.87367831,17.73023447,48.33936056,1012.746316,655.1665919,16.36990043,11.78178876,7.976252971,17.54850302,25-06-2023
8716,West,Bangalore,WS01,Dry,Rainy%,34.22845177,80.07515877,28.3679191,33.17563133,1029.928133,118.0338165,16.83593217,9.845311801,8.689170597,16.5633906,31-08-2023
4404,West,Bangalore,WS03,Dry,Sunny%,22.18085539,61.99320155,34.77440264,17.70377645,1014.674161,426.2786021,11.17752622,5.200725182,2.429681137,2.758098356,26-05-2023
5492,East,Chennai,WS02,Temperate,Rainy%,37.78943322,36.58978203,18.11938458,9.505561225,985.7563427,479.9755677,15.87259647,8.543555753,4.512663811,67.62303105,03-02-2023
3343,East,Mumbai,WS02,Tropical,Rainy%,19.78328618,78.4594773,0.867481375,17.03693726,983.8645996,242.8993794,15.45626442,2.920667144,3.399162602,51.99960391,16-06-2023
1106,East,Chennai,WS02,Tropical,Cloudy%,32.10424561,35.35092406,0.442977327,35.81332444,1028.098183,877.5693785,14.69938747,8.097111529,6.431266195,20.59695067,15-06-2023
4154,West,Chennai,WS02,Tropical,Rainy%,38.07419626,78.64550123,2.896961147,28.83012235,1032.924704,612.7826026,16.86080514,9.825943787,4.064497195,72.77785534,03-09-2023
5053,South,Mumbai,WS01,Temperate,Rainy%,29.88875688,88.16513613,7.784654562,39.11010659,1020.962848,206.8112501,21.80898838,9.524933892,2.379925571,37.76141471,05-02-2023
5801,West,Bangalore,WS01,Tropical,Cloudy%,39.22827767,83.24806688,16.65132653,18.7576665,996.1677805,873.6990305,19.07292433,8.875001121,7.171243565,74.5618912,19-04-2023
7139,South,Mumbai,WS02,Dry,Sunny%,18.30126708,69.60745593,20.52270209,47.6793928,1034.432979,431.6780123,14.84490844,4.434324524,1.32588977,93.37049117,03-08-2023
6580,North,Mumbai,WS02,Dry,Sunny%,18.78305797,45.30687058,21.91534107,23.29603327,1006.142757,178.0280954,11.17614303,11.20768772,7.357253661,0.609902584,25-11-2023
1214,South,Mumbai,WS01,Temperate,Cloudy%,30.64212892,76.54656599,5.911156051,42.16291728,1017.911953,643.30633,11.74490994,5.137395128,1.229030855,41.60606122,18-04-2023
6400,South,Mumbai,WS02,Dry,Rainy%,16.98756609,39.17213269,8.465564341,14.92558316,987.0226141,110.9373241,21.19828794,10.48441188,8.214082011,86.43042075,08-12-2023
7875,West,Bangalore,WS01,Tropical,Rainy%,17.30196057,81.4900682,37.82171442,29.81770149,988.1231859,273.451013,13.201973,4.380986374,5.809795982,66.83165645,07-07-2023
5289,East,Bangalore,WS03,Tropical,Cloudy%,23.12867228,80.47861573,34.09056916,34.38457124,981.4521733,908.7619847,17.40169182,11.37471246,8.846715293,87.67835087,29-12-2023
5253,East,Chennai,WS01,Tropical,Cloudy%,18.93373281,35.58376587,1.586696171,28.66134441,1027.552155,344.7821264,18.0241714,4.497089705,4.396358606,73.63074278,07-02-2023
9656,North,Mumbai,WS01,Tropical,Rainy%,33.27317323,78.80434379,11.02341569,17.11675465,1017.675922,499.6942349,23.4369918,1.143703166,4.279013334,28.51738026,13-05-2023
7247,South,Delhi,WS01,Tropical,Sunny%,36.01777919,70.79843902,29.99437666,14.26643875,1032.3217,677.6083662,22.36880943,6.278318603,9.131384606,99.61211973,09-04-2023
7177,East,Mumbai,WS02,Dry,Rainy%,29.22765641,68.12797274,37.65847335,16.00464782,1022.637082,591.1496114,24.59129134,10.5308329,3.3568759,40.75654634,21-01-2023
8269,North,Chennai,WS03,Dry,Sunny%,33.16462909,45.41565949,18.44951053,45.3215039,1038.644536,734.3805799,16.88449291,11.94803625,7.766063535,0.637738773,07-01-2023
3372,West,Delhi,WS03,Tropical,Sunny%,22.80756379,50.26328921,8.734256353,45.65092907,1043.626417,586.7913527,12.99070992,11.77218884,6.351658524,34.05824754,10-09-2023
7834,North,Delhi,WS03,Temperate,Rainy%,32.66983147,23.4428334,12.10782288,7.036750569,1000.758137,870.6670288,11.635174,4.045882701,3.896379725,46.49639724,21-11-2023
9783,East,Mumbai,WS01,Tropical,Cloudy%,18.99969743,39.47897983,24.46537538,26.40574108,1049.959074,237.0554542,21.0196387,5.436123818,6.104370667,40.65132151,09-03-2023
7617,East,Mumbai,WS01,Tropical,Cloudy%,24.48316848,63.79022515,27.38274813,30.3563616,988.7317987,924.6649252,17.24752526,6.527011154,1.473642675,86.01576433,23-05-2023
6150,North,Mumbai,WS01,Tropical,Cloudy%,16.25011949,60.53551333,18.83807161,36.37343226,1019.944295,981.8627433,19.72455899,1.752591496,2.770754118,60.45818996,26-01-2023
9102,West,Delhi,WS03,Tropical,Cloudy%,19.2621784,42.97635197,14.15422253,11.77990231,991.4403291,924.0945979,10.9100793,5.845938665,1.814364179,92.17795173,22-07-2023
5158,East,Mumbai,WS02,Tropical,Sunny%,22.35476968,75.95241346,2.624378559,25.3262623,988.0684119,305.3926984,12.85399619,6.010330547,3.86298972,43.66850473,06-12-2023
8727,South,Delhi,WS03,Tropical,Rainy%,17.6290379,29.16989966,35.83292911,48.45262558,1036.929542,194.8974652,22.24793267,1.515370928,4.332179543,70.67662243,09-05-2023
6206,East,Delhi,WS01,Dry,Sunny%,31.23129881,27.28604693,2.466808386,26.28716323,1034.278114,889.6020669,18.81022739,3.541850235,6.453662766,46.32521138,30-08-2023
1303,West,Mumbai,WS02,Dry,Rainy%,39.46361472,56.39661924,1.743743316,20.05366208,1028.315696,207.3484774,14.89847696,10.78858942,6.093803906,47.75877545,01-04-2023
1333,East,Delhi,WS02,Tropical,Rainy%,24.55520843,43.70321446,20.19700637,29.2564389,1046.166172,402.0110417,20.75926647,11.0714177,2.400182957,7.698751382,08-12-2023
5506,West,Mumbai,WS03,Tropical,Sunny%,31.24678901,67.0322603,31.91987689,42.77080416,1029.244885,570.4459529,13.25087466,3.122470637,4.142551341,45.51118611,18-09-2023
3331,South,Delhi,WS01,Temperate,Sunny%,35.22376888,61.06282119,4.470653378,31.37159219,1043.287719,765.1836637,22.06040007,7.583366867,5.21573644,49.21796544,15-11-2023
5561,South,Delhi,WS02,Temperate,Cloudy%,23.16746635,23.11949462,17.7997505,40.55690335,1006.152227,922.3491217,21.95999835,9.574201612,7.764080248,41.74833679,03-01-2023
1079,West,Delhi,WS03,Dry,Sunny%,18.63385849,32.3662057,39.30729906,8.607968778,1036.994147,341.7488308,23.44705974,7.925249871,8.991487171,0.027403928,12-01-2023
4763,East,Bangalore,WS02,Temperate,Sunny%,22.1662713,32.57866241,3.464665453,2.63118001,999.8419777,202.6684919,24.35232102,1.298726569,6.488113895,28.29507341,11-05-2023
6196,East,Mumbai,WS03,Temperate,Sunny%,16.14174039,31.40616209,39.7574467,22.02904827,1030.29059,941.9096264,20.7830372,2.118578398,5.004397817,92.89731968,19-07-2023
1732,North,Chennai,WS03,Dry,Rainy%,16.28655142,66.57173142,30.47398759,15.6030776,1001.344751,345.4828203,24.87400414,10.91531981,1.928493308,87.87834182,05-10-2023
4976,East,Bangalore,WS01,Dry,Cloudy%,23.9634138,79.75585972,17.29612063,27.59138422,1028.257376,148.3363941,11.3300414,10.08780621,7.521109413,53.69806837,29-09-2023
6659,East,Delhi,WS01,Temperate,Sunny%,20.15405873,47.21099179,19.71176841,1.886890444,1036.207173,179.8182286,10.90888206,2.844970673,9.772917328,43.11198849,11-05-2023
2384,North,Delhi,WS03,Dry,Sunny%,37.29348806,79.26817527,22.99015602,7.023417177,1027.750633,538.2578,11.13192453,8.951032534,5.205927392,64.71647071,26-02-2023
3124,West,Mumbai,WS02,Temperate,Cloudy%,18.50257779,60.33954349,25.5113778,22.90894414,985.4194346,632.7434116,17.6859105,7.200306893,5.235170014,66.98276275,02-12-2023
7652,East,Chennai,WS02,Tropical,Sunny%,31.57694385,57.13379069,7.452460431,36.99440183,1040.732549,934.9096088,20.81327534,10.31889764,7.732595975,90.80565239,10-12-2023
6283,West,Bangalore,WS02,Tropical,Sunny%,32.74577554,20.75205957,7.099312054,23.55899045,980.7820797,354.5964416,20.10014212,10.3240002,5.017376933,47.08988787,30-01-2023
8176,North,Mumbai,WS03,Temperate,Rainy%,23.21252876,86.98989183,3.311253229,5.581127767,1003.187056,161.5646784,15.15979149,10.2275767,7.459209743,9.145524216,06-05-2023
7605,South,Mumbai,WS01,Dry,Cloudy%,39.34686885,63.80504722,11.73070976,11.84162515,1041.185178,453.5228204,19.40796822,7.173082045,6.391695649,82.14385908,02-10-2023
6707,South,Chennai,WS03,Dry,Cloudy%,29.44375268,34.84488039,17.60830882,14.63364542,1028.182955,791.0778656,16.96878664,10.7681258,2.401225445,60.73944381,10-04-2023
3292,East,Bangalore,WS01,Dry,Cloudy%,31.67888503,40.03899379,33.56034879,38.61701517,1034.443851,491.5687618,10.16670222,10.69245007,9.169373494,55.89294988,28-08-2023
9376,North,Mumbai,WS03,Dry,Sunny%,15.3520363,74.52373896,7.908014946,30.54071375,1015.976585,335.6347101,17.6191022,8.978339644,1.803860474,37.7359061,18-02-2023
1997,West,Mumbai,WS02,Tropical,Cloudy%,24.75792068,40.11795537,37.06592088,10.64638698,1049.477862,674.6249183,19.94922409,11.73567483,9.695010844,55.1458621,18-08-2023
5664,South,Bangalore,WS03,Tropical,Sunny%,25.09771649,62.77806466,28.44379233,17.17983246,992.8231749,663.6435259,15.95271581,11.22433949,2.104120966,73.1550609,01-06-2023
3357,West,Chennai,WS02,Tropical,Sunny%,31.09612269,34.020849,36.57462296,37.46124059,999.7149219,190.0678083,12.40829488,11.75779987,5.930584377,83.95779324,22-12-2023
6491,West,Chennai,WS03,Temperate,Rainy%,15.63930758,34.00366721,30.10181954,22.90365732,997.7483972,788.5369096,22.00571933,10.59090434,7.319829772,21.47018985,08-07-2023
2679,West,Bangalore,WS03,Temperate,Sunny%,17.89738804,43.50681907,14.18738748,15.88411711,1049.34771,269.4938586,22.32337442,3.872910771,9.053397591,79.34682333,16-05-2023
6715,East,Bangalore,WS02,Tropical,Rainy%,18.73386326,21.77770861,29.49021385,47.07619356,1023.210593,880.9569042,18.66036588,5.478573693,1.789281857,80.87626926,30-12-2023
5886,South,Chennai,WS01,Tropical,Sunny%,,,,,,,,,,,18-03-2023
8440,North,Bangalore,WS03,Dry,Sunny%,19.87391194,26.37141566,12.96834343,7.034779499,1000.652107,232.7750968,15.2817897,11.48880501,3.303277469,53.66118907,13-11-2023
7821,South,Chennai,WS03,Temperate,Sunny%,31.6962678,41.24647957,14.6607819,6.16674164,1033.787299,386.792576,10.45625045,3.439027352,3.606478931,20.03967484,13-08-2023
4527,West,Delhi,WS02,Temperate,Rainy%,26.51407488,52.49925582,4.276975936,5.561217714,1018.495352,498.1433322,12.75869814,5.700880014,7.922676291,77.65353468,22-03-2023
7813,North,Chennai,WS02,Tropical,Cloudy%,18.17405465,60.77511295,20.4209974,7.833188673,1007.215949,192.0876161,20.28644063,6.280033645,1.741178077,53.57510063,26-08-2023
3745,North,Bangalore,WS03,Temperate,Rainy%,24.74003317,55.02549493,31.3527754,15.4465477,1022.802288,159.481472,13.99133446,10.72971586,7.956754416,39.31928244,25-07-2023
5090,West,Bangalore,WS01,Tropical,Sunny%,36.5407914,88.52621444,1.189224911,16.92056706,1000.916403,451.2911976,13.55906271,5.057835359,8.148706401,50.75812165,25-01-2023
7158,East,Bangalore,WS03,Temperate,Sunny%,22.7560137,29.05825196,29.95546937,38.50968962,1002.957815,844.5988728,23.47875702,9.499897669,4.420396269,18.88448941,17-06-2023
9561,West,Delhi,WS01,Temperate,Rainy%,29.02795851,31.13746556,15.35748322,35.95406718,1026.863106,175.4132402,16.19533669,6.418747209,7.73999195,74.36428223,14-04-2023
8471,North,Mumbai,WS01,Dry,Rainy%,33.1345206,74.39029956,36.22136018,45.85846538,999.1789974,911.0339772,17.40395948,5.387988765,7.704650788,21.85857721,22-12-2023
4743,North,Bangalore,WS01,Dry,Cloudy%,15.42181912,80.36206058,9.469195767,25.52753362,988.6677365,762.4942316,17.65823923,8.243673612,3.834664096,61.27143945,28-04-2023
8008,West,Mumbai,WS03,Temperate,Sunny%,21.82912955,36.6825628,13.38138358,29.13176962,1009.386317,578.0016865,12.32498506,4.210695132,6.194907211,6.019079142,19-12-2023
4324,West,Bangalore,WS01,Temperate,Sunny%,38.68245203,36.25110386,1.346633201,4.756930597,999.9543721,513.4080583,12.32439112,2.907354189,2.212616758,73.94908721,29-04-2023
9632,East,Bangalore,WS03,Temperate,Sunny%,31.50702226,48.69545027,33.234876,22.43432418,1039.464998,987.9205643,20.18753434,3.002917019,4.183400128,49.86178442,16-03-2023
4257,South,Delhi,WS01,Dry,Cloudy%,27.30087602,39.28719803,14.7452487,29.28153403,1035.923863,375.6582358,19.6249283,8.240623023,1.071652118,57.94313139,01-03-2023
1226,South,Chennai,WS01,Dry,Sunny%,39.34996764,88.52362644,29.73355237,47.44986331,986.9904249,602.0295267,18.05616188,10.81608208,5.75606092,92.65060578,24-09-2023
3401,North,Bangalore,WS03,Dry,Sunny%,17.68556065,67.65678175,2.213125995,36.15690453,998.381157,643.6578136,19.26609282,1.507169053,9.336197428,44.89263027,14-05-2023
5718,West,Delhi,WS02,Temperate,Rainy%,23.47384464,57.97273835,24.92005601,13.2842644,1046.806326,261.8624389,18.70100144,7.919307729,1.798192139,20.34102789,18-02-2023
2024,East,Chennai,WS03,Temperate,Cloudy%,21.83949451,31.13255403,13.03009197,41.05536518,984.4075245,985.8887939,19.39632748,8.120522397,7.479289202,81.64897372,27-06-2023
6672,West,Chennai,WS03,Tropical,Cloudy%,19.33333021,42.63941381,39.82956178,18.78254992,1043.314142,658.1430105,14.41938325,2.353329275,1.989464939,12.28475368,07-08-2023
8727,South,Delhi,WS01,Tropical,Sunny%,21.38010047,84.15147332,18.09806469,39.18189324,1035.026601,290.6961126,14.76571059,6.706357736,2.468759719,21.62392077,09-05-2023
6280,South,Bangalore,WS01,Tropical,Rainy%,23.50876782,32.4377965,37.01158906,19.45259883,1003.571153,395.253514,21.10832913,7.251305036,6.421819025,62.78179667,28-03-2023
1870,East,Chennai,WS02,Tropical,Rainy%,18.26612456,25.60081371,7.155149868,41.02550879,1018.223277,758.4136387,17.30975781,5.21842694,4.123245346,18.91156373,23-11-2023
4199,North,Delhi,WS02,Dry,Rainy%,31.91956067,85.38850918,31.65851337,34.18739343,991.3122793,812.1844429,14.56080122,4.539228371,3.920038159,45.51535253,03-08-2023
2745,West,Bangalore,WS02,Temperate,Sunny%,37.87025683,22.17772907,13.83377237,41.08897775,1004.664821,810.9927284,11.46416444,11.23971672,3.180685203,27.33069306,08-02-2023
