household_id,tariff_region,tariff_city,tariff_plan_type,billing_cycle,utility_provider,unit_rate,peak_rate,offpeak_rate,fixed_charge,tax_amount,subsidy_amount,monthly_bill,billing_units,late_fee,adjustment_amount
2585,East,Bangalore,Industrial,Bi-Monthly,ProviderB,3.8086430573948813,5.571373084192507,7.7758538297560165,135.51573219649705,35.86933762761471,0.8318290801112793,1122.7368564815524,405.1110256311965,85.71608361412868,6.293646234102738
6645,South,Delhi,Industrial,Monthly,ProviderC,4.605968115282052,14.702986763024276,3.1274805606002145,170.46887716811506,32.52328455260074,21.954563507854488,301.35734851714506,596.0980988598358,25.071306733356302,-41.4862142241324
1388,South,Delhi,Residential,Bi-Monthly,ProviderA,4.353532507418452,6.518452189425669,2.6812211071519174,104.87928775102611,44.15532010303756,28.19732795535735,1358.064126097129,70.53276296259068,60.93364984843317,-27.866412073548517
3791,South,Chennai,Residential,Bi-Monthly,ProviderC,4.362653122975965,5.591264190936678,3.2131715101886456,66.53914084119161,45.185796893157594,27.409046839675153,1168.2048778372855,69.59464985391342,21.022201987334952,-10.70607027750711
4332,East,Mumbai,Industrial,Monthly,ProviderC,8.936666644669367,13.095216020662194,3.559618205171728,78.5984076797927,21.35096928511131,24.006269134935945,890.09274817111,250.36713784068542,41.40254218877338,-41.86522511189075
1703,North,Bangalore,Residential,Monthly,ProviderA,8.910160416244727,10.388575493055,6.3678689142838625,172.34445273612363,38.16649403608751,28.445855558736426,416.10285301117875,570.4933563008506,39.46067849881189,-25.618229908934598
6834,South,Bangalore,Industrial,Bi-Monthly,ProviderC,6.530304558252556,9.611611434615805,7.528689822288646,77.16968343531416,8.536912178056287,13.732214033702325,1213.4185798648218,190.2001216985087,37.697961083759665,-14.243396993643579
3820,East,Chennai,Industrial,Bi-Monthly,ProviderB,5.36181747474674,7.7384859715435255,7.767250700208358,106.52272941968943,34.29257702537202,23.306791713563747,860.8200400695238,200.47865494545832,57.984391414890325,44.11841161853111
9053,West,Delhi,Commercial,Monthly,ProviderC,5.699729349178893,10.808466974627969,5.714275718606618,175.2099416504447,33.0722281057928,25.815310288714652,554.5828572450266,596.3551491813291,97.20550774326811,-49.15601566770259
5959,North,Chennai,Residential,Bi-Monthly,ProviderB,3.388807825330023,9.496416205764849,7.153752203321331,92.55749217209035,21.993969917938198,12.23570189294425,951.0420670707427,178.55698024887732,70.75966349519662,-10.099449379298129
2059,East,Chennai,Residential,Monthly,ProviderB,4.544003536175126,12.453983626918316,7.718186337932042,152.5418125768087,42.950750585292504,6.898445013234605,1634.1580915822315,373.3867347858291,48.27600206677356,29.67525529486707
2301,East,Delhi,Residential,Monthly,ProviderC,6.862942019989651,10.934940688770375,3.0925434865394186,192.40029452154153,24.018714728598965,16.611581849258073,1317.2864733093797,134.96231116347434,90.77506450567995,10.57943072994523
9865,East,Chennai,Commercial,Bi-Monthly,ProviderB,6.883855845031761,12.043405655270984,2.1288909254584913,98.24978935365056,6.035967843460261,22.31493248284885,1199.408911159676,56.427255782604846,18.02106447209174,47.15375623144756
8696,West,Mumbai,Residential,Bi-Monthly,ProviderB,9.175920443887126,5.648731622361845,6.437573692133351,157.18241126201212,21.659024026481497,28.255602697090744,804.5831748238651,369.89980969676293,1.3764688972283667,45.38066897903626
5299,South,Mumbai,Residential,Monthly,ProviderC,7.996323661422586,13.308298643104692,4.254380309452208,121.11408826283152,33.735726535030224,2.4903816940888945,793.5327629861841,557.4576111508268,18.945725087374765,20.487843057219834
7071,West,Mumbai,Commercial,Bi-Monthly,ProviderA,7.3579127511797005,13.520496665388599,5.9009613981829965,123.52900331603695,48.87858990256544,17.388909729727445,535.6581965012633,260.1342755290891,76.05428101761919,-30.617313537104216
5112,East,Delhi,Residential,Monthly,ProviderA,7.605024705020655,6.850195949707253,4.654985955076793,117.76819769314176,11.757000776055037,1.165156354978466,291.41919533881253,489.3865788275098,34.48711614066009,-38.19908283848085
8881,East,Chennai,Residential,Monthly,ProviderA,9.798629030592942,5.9971042850638545,6.745278466560097,59.69815971859472,44.069607209475095,25.72785898468609,432.17591944326773,312.66343632756156,64.08550364556382,-23.348263750039045
9401,North,Delhi,Residential,Monthly,ProviderC,7.718979707684554,10.856304163709247,4.5571857197786425,175.35949698516205,16.647734141799347,4.180905991850451,1752.7032556953948,192.07094671721455,14.185075386382973,-42.67535013435357
1498,West,Chennai,Industrial,Monthly,ProviderB,5.664653895825661,6.13008033671354,4.066208635989621,165.15831916838926,37.779402771700404,4.668293799970378,821.5110534119685,238.21720650658273,52.06354516080015,-11.854342539514285
9620,South,Bangalore,Industrial,Bi-Monthly,ProviderA,8.2722034596466,7.221827782528062,5.312103308660482,83.5014731812481,48.94434513238972,8.397176702264629,211.44554326154778,167.60535596427243,0.220852041730224,-49.64984854919435
8245,East,Chennai,Industrial,Bi-Monthly,ProviderA,4.581644721709129,14.87557569305313,5.906704657441782,170.6472589009211,25.23152227037724,5.781468531344794,1904.2710267970936,288.875835436461,80.33758693049813,-43.380850186049756
3105,South,Mumbai,Commercial,Monthly,ProviderA,7.356708667955092,9.379083823268761,6.108338640920819,191.1592928113866,10.299814185786648,10.698503693097352,292.7653170996965,265.3004139203018,33.78369937388794,-2.212023122745343
6327,East,Chennai,Residential,Bi-Monthly,ProviderC,4.01495246072299,9.727122667438652,4.594828619284929,121.99530149687047,20.176195257772306,4.130733960048643,869.3139813451237,390.93883208683144,90.3230089522849,41.29291618172692
6630,West,Bangalore,Residential,Bi-Monthly,ProviderA,7.032945157119168,5.86862423794495,4.92082807839193,131.3983215217743,22.158053048759452,11.600543227337898,318.6700470331474,94.75853725861799,40.5815059893077,-31.184741130457006
4206,South,Chennai,Industrial,Bi-Monthly,ProviderC,4.577281308352609,5.748030930446138,4.016738971543193,87.82831376582489,9.621357556529482,2.9206678815875597,866.0021165823066,210.84819592238912,49.569025567463335,-36.16570456097925
8137,East,Delhi,Industrial,Monthly,ProviderC,3.218761504983967,13.055996990709808,6.271652211962451,70.02780595284639,15.923186240687938,17.01452940855926,761.3904296593764,51.4135951255675,13.002423014301023,33.504068297759844
3569,North,Bangalore,Commercial,Monthly,ProviderB,4.05616802522678,6.02982702253667,7.351350265063241,95.98308562529454,41.53866762136836,5.014941184195074,659.1457991225221,169.36408230839567,11.47773375002954,11.953515748634523
3628,South,Mumbai,Industrial,Bi-Monthly,ProviderA,4.036315534200631,10.133692362064838,3.114484129531447,90.55922287768465,10.652460980150574,29.30944055148013,260.6948039091348,399.26439606403505,70.13606383685968,14.327123063688475
7764,East,Delhi,Residential,Monthly,ProviderB,7.4166558621723295,9.034849242066194,7.390879191596073,185.36779089139668,47.10548878102883,20.751115046110197,306.9720181390694,275.83138179209527,4.613911768629286,31.563348252605394
2067,North,Delhi,Commercial,Bi-Monthly,ProviderC,8.477494331172876,10.500452721643107,5.226431169594435,71.47227241120308,5.864856405424017,10.887478333478526,1588.055974425859,184.6220969325136,51.47500094747129,-27.66208545997413
2506,North,Mumbai,Commercial,Bi-Monthly,ProviderB,3.383668530099074,12.114951407564948,6.881367887191343,149.99894336281702,12.726829631642406,18.741955356473497,1263.7882490999864,478.3702963608729,56.135872095430514,-45.58551656770415
4013,South,Delhi,Commercial,Monthly,ProviderA,3.0769951643402487,6.535551095613782,4.733858831954968,69.46264775072994,20.358744306778313,15.798317709230096,1012.4850165333349,550.2790581359718,36.95996693720019,22.65102800509804
7642,South,Delhi,Commercial,Bi-Monthly,ProviderA,3.1720648823425104,11.532149637944208,7.5166269375669925,89.28328232760799,45.80275476778549,28.675573399454677,638.781862293529,329.0649270697962,37.936087081072465,-24.559165239006486
5066,East,Mumbai,Commercial,Monthly,ProviderB,6.395222824047735,13.135018996182875,3.0530135956074544,160.23785923591566,18.0557592667123,20.45858377256124,1808.7278973135903,535.2089093416987,32.673837508749926,39.51421432697842
1947,West,Mumbai,Commercial,Monthly,ProviderA,9.254979198627655,13.90617464622623,6.800739906556462,86.1338325733858,39.90796021258513,17.20163530696742,1429.9610383167997,94.82206637695299,64.74763775196931,-1.4193958171497698
5389,North,Mumbai,Commercial,Monthly,ProviderC,4.582687017009606,6.095932472779541,5.740562680040877,196.62365218640574,47.75728321149014,25.658928240090287,1781.9017808560177,199.19675698457357,68.96531425069236,26.524924884869947
9143,West,Bangalore,Commercial,Bi-Monthly,ProviderC,3.693693926871746,13.405784552658037,4.005870251474246,139.99904528157134,31.07116051718686,1.9679752233477932,1262.1639645020205,228.03293286654682,92.53079428362186,40.00467121574988
2171,North,Mumbai,Commercial,Monthly,ProviderA,9.528554307845281,12.229118290927286,3.765033421297348,118.72367330171426,14.352591241450204,25.56763280084307,1915.691844079837,300.4149793009773,49.95959754078206,45.64189171284333
7114,West,Chennai,Industrial,Monthly,ProviderA,7.682669800035147,8.306488890128087,2.92555596960798,72.22328564631297,49.268782941418756,7.380282878015615,258.2757550530929,346.5216235051921,89.44174286384494,1.9127781990469686
1171,West,Delhi,Commercial,Bi-Monthly,ProviderB,8.992720809540039,7.808851990488713,3.462080045364055,188.76675676077477,22.718182537624152,12.917497483387152,1314.4989450918026,223.77852995143996,38.11522519769368,40.20451931623168
6682,East,Delhi,Industrial,Monthly,ProviderC,3.229185082037496,6.69291527397779,7.0110488039982535,126.22055892905834,48.441403696475675,25.81431790413552,1743.027926603976,219.54713997942432,51.552131173211016,45.116490575920565
6856,West,Mumbai,Residential,Monthly,ProviderB,4.667207250592156,14.484186423067968,6.445818956530481,188.89306044383096,23.84652079083027,9.116390983093407,747.1142083165897,395.6913086766336,33.71005134171593,49.34704873072813
7209,East,Delhi,Commercial,Bi-Monthly,ProviderA,9.201119647672293,8.08159823168802,3.0316276958700685,174.3274924264963,7.203008656481851,13.717361075512905,1117.8833002497427,117.44600535144151,25.170134755530647,-32.24979378445264
4577,West,Bangalore,Commercial,Bi-Monthly,ProviderC,6.411878851870897,8.481235753670301,7.539921161320923,113.47844118498239,40.202912743089136,5.029271163399996,995.9378177957866,526.9747070451887,30.97420050525228,-6.357269955999669
9380,South,Delhi,Residential,Monthly,ProviderC,3.9020913644836153,13.682409717815698,7.681185236088927,121.78714910422863,32.67850632112649,22.72974391517475,1596.8324447290483,184.9058163624615,85.79885671289425,-40.190521901474696
5076,East,Mumbai,Industrial,Bi-Monthly,ProviderC,5.041357040122891,11.665839738698395,7.217864308163865,87.78001724014345,23.209131747172734,0.9297466156031364,608.6034250698233,524.7374423790063,95.3493531423596,-20.727029023061792
1157,South,Delhi,Residential,Monthly,ProviderC,5.9766112628822246,9.092915630416417,4.13291914023412,74.07376996144707,33.94323302439891,29.23191658904571,1236.9375380328922,50.68526506793524,58.69235135125129,-23.20533574471282
8777,East,Bangalore,Commercial,Bi-Monthly,ProviderB,8.043682204003645,5.113910518197006,5.231048998478199,176.7163040657341,19.041877484530602,15.820618771235843,1886.4833628337776,501.53254920796195,14.786469929959821,-20.257878585575295
3717,South,Bangalore,Industrial,Bi-Monthly,ProviderA,4.675258238681783,13.45852616262588,2.102619461745939,142.16724604828175,22.40859078486661,21.68888679382762,699.37483045002,358.1745030169124,3.094611885207943,-12.2176035634918
9437,North,Delhi,Commercial,Monthly,ProviderC,3.9389607190599336,13.433639571027712,4.200351331057442,122.88836136078308,5.873461012176443,28.744771567627843,1318.3780047868108,323.1204107117965,48.78239364961586,-49.18677101865555
3795,West,Mumbai,Residential,Monthly,ProviderB,5.949840828148753,13.571132281469088,7.964214790077717,80.75055668865153,17.187420809118056,25.62626612634432,757.8430848670097,476.62759086812014,5.0766857083583865,11.15702918569216
8200,East,Mumbai,Industrial,Bi-Monthly,ProviderB,6.0698738885443095,10.538701443245076,7.612118430394829,88.28821709785987,40.17328628800733,19.83300946321183,1444.172213760648,110.25029230010324,6.44890902704669,8.761557398491185
8528,East,Delhi,Residential,Monthly,ProviderB,3.659641605352866,14.296780939034456,3.503240344118354,111.84040782321462,29.836961998871143,13.3677125545185,315.3168419137212,249.31498736191995,17.945050441340726,40.41294944382524
3377,South,Mumbai,Industrial,Bi-Monthly,ProviderC,9.700032788781293,6.197579085961804,3.1359433019426004,96.02828951060765,37.19873392082458,19.170116134628067,1579.2719226529582,194.69374957828478,23.203992811681072,45.06026506402226
2810,South,Mumbai,Residential,Bi-Monthly,ProviderC,8.174152715023894,9.65107802375422,6.800488930032521,196.45204235966165,41.901610395311565,17.616224951127816,832.1937349201927,267.0165510854937,6.943952518432117,28.690625360046056
6190,East,Bangalore,Residential,Monthly,ProviderC,4.4002239685715185,13.738388419718433,5.686498021405226,135.4068479818234,23.685006226626008,7.099360752999987,756.5951172473567,88.04642564244136,55.490537407815374,-48.423359237158515
6432,South,Bangalore,Commercial,Monthly,ProviderB,4.158530589401046,11.034447526122964,6.830752484498614,78.27527743268419,26.97105240090249,18.68513059010359,1805.9987910674652,459.0902258380001,61.71965439905992,25.501151050858866
8895,West,Mumbai,Commercial,Monthly,ProviderB,9.569560552960304,12.077978952017986,7.694097382699692,92.21656160737871,35.71769346209913,5.57301400574371,1386.4698387202695,186.42790211374862,23.82659260368213,46.15256576242092
3126,West,Mumbai,Commercial,Bi-Monthly,ProviderB,5.842821743400037,10.310044083335816,7.511128921102522,163.42679661735076,11.435624584192857,20.921234525426986,254.39836851737925,515.85743594292,95.3747632343753,-42.80088563503279
7953,West,Delhi,Commercial,Bi-Monthly,ProviderC,4.112480883564128,8.24845243816499,5.0434494342474405,183.4960594173811,48.34960244031742,1.5165963893358225,1448.5674329311294,509.6119323439858,19.441622130841907,20.251176374267402
4030,East,Chennai,Industrial,Bi-Monthly,ProviderC,8.439841877776669,8.935387677120886,4.544018117426878,158.27904136928296,38.79902527576457,13.478074012860368,1522.5971840687184,187.8053564323389,62.16716197382938,-33.646546786990925
7323,North,Chennai,Commercial,Bi-Monthly,ProviderC,5.868279050208239,12.529835489515003,2.7397142086995308,179.56190335582372,38.87681455901269,1.5409717838834436,1867.8093510487527,384.81692053107616,36.63439107412907,16.467646365857163
6747,West,Bangalore,Residential,Monthly,ProviderB,5.260101589098513,6.879768788404711,7.795692120059,70.18003938776218,39.04024979994027,5.059440719737683,1457.4785509267833,153.4000584315281,78.02384894751637,25.620428933017564
6605,West,Bangalore,Industrial,Monthly,ProviderB,7.008347662493935,11.30595712295702,3.1292236321989417,71.68852273931327,47.18147515918941,22.693196539880972,503.50546913383727,109.61651502547546,68.3781714921461,-36.13844099923319
6891,South,Chennai,Commercial,Monthly,ProviderB,9.538952755055742,9.027355815109221,4.425990941527703,175.5044197423482,36.87183020625139,24.42624123948223,1389.1649331121753,55.97024776784348,9.344009257884256,-38.57784260757954
4076,North,Mumbai,Commercial,Bi-Monthly,ProviderC,5.720450013284262,7.778112351103678,2.922855787212283,59.70029647719116,43.351925530223674,0.1056905425068777,913.0442688208299,306.5972526021398,33.22147038420985,-30.206765838136096
3344,West,Chennai,Commercial,Bi-Monthly,ProviderC,6.574859463337193,7.035802802967103,4.859754503576699,72.12712448180125,13.328974001667756,1.4736262122912591,1372.0490323719696,581.1292262591625,76.65615731916986,-29.19511526345563
1619,South,Chennai,Residential,Monthly,ProviderB,7.722078959007473,8.92316976606668,5.893655198173553,188.72980410270844,33.79830285506232,19.584901709833492,553.9988450826968,430.7633259488173,84.20309165062525,28.87888067454162
3407,South,Mumbai,Industrial,Monthly,ProviderA,9.893821018304237,11.246934813263675,4.4973290802765105,77.81300099312244,28.339775497670196,2.6738029375999472,630.8902416917231,231.51785869569687,28.517912596534323,-19.412862887969496
7260,West,Chennai,Industrial,Bi-Monthly,ProviderC,5.016428518974816,13.671919868598813,3.372572587738569,93.0758508292863,28.719203384915247,13.432016369279138,1146.9395073273013,589.8981058363242,94.42122264107266,41.51890352026882
4004,North,Delhi,Residential,Monthly,ProviderB,4.945631889137677,8.132679091031651,2.735648935525444,56.61882301101176,6.268911368343391,27.728860826825123,650.9609795079341,584.8686923346844,36.96695454812681,-33.258241039333015
4914,East,Mumbai,Residential,Bi-Monthly,ProviderB,9.937773648442441,9.127346428397427,7.4835631900202175,68.26449030346,39.66847189531513,22.368637024116655,1187.366196149711,377.9594203533987,70.72832115896034,-45.5863160134894
4596,South,Chennai,Commercial,Bi-Monthly,ProviderA,9.779226079723255,5.9608539404892555,5.6075662689692125,103.63657717541106,7.826758562071445,7.372584542335806,679.3814052139356,571.0881459900171,7.200115667243667,-1.2320378399123157
5039,East,Mumbai,Residential,Bi-Monthly,ProviderB,4.101105302004508,5.561181993616335,5.689789585810934,118.60135347908908,6.276582276235904,12.471243080428017,1602.850399084513,63.85710863445985,52.29348985293175,40.23316327151544
2304,South,Chennai,Industrial,Bi-Monthly,ProviderA,5.73875321385156,8.720683542465025,7.216620919866122,114.77409362357463,29.710294143730582,9.097781767541054,920.9344856593103,560.6788999176674,17.14142839152678,-20.879357753466344
6630,West,Delhi,Industrial,Monthly,ProviderB,4.202588145842681,12.373439367766206,2.500050612858675,180.41325020817055,34.03058803701212,1.186197926528103,1094.9857421491627,271.8082305166374,78.05137361065887,-23.30511733666173
8282,West,Mumbai,Commercial,Bi-Monthly,ProviderB,3.3253750027589093,14.759296392474896,4.806048260278431,161.5359515053554,26.82386144649278,18.439783480232357,1815.7697486368272,382.9719102422213,27.072674381421812,32.51278826443503
4307,South,Mumbai,Commercial,Bi-Monthly,ProviderA,9.62764998397688,13.60084779638452,4.782051162961931,146.34411525421473,8.94703951343887,11.69079972537186,301.37143672458234,425.7724508859614,21.131366000289663,-38.596556371409704
2361,South,Bangalore,Residential,Bi-Monthly,ProviderC,5.233622768798985,14.028794365995532,4.639130840737671,147.68073834647868,35.1310163385943,10.94920523975996,958.1659102556908,387.6675865478194,32.654837405904026,-5.556934312716642
7665,North,Chennai,Commercial,Monthly,ProviderA,3.8208671488584063,14.829636624899878,3.187386907035604,131.29076876877383,5.4452486479277855,28.695101415780492,628.2871447908456,401.0262018531469,55.983167503541665,-28.083802514921906
5294,West,Mumbai,Commercial,Monthly,ProviderB,9.953493445082698,6.083037127568542,2.645028047268749,149.19403617113278,32.87547744197327,23.53214470753889,480.5527159743079,372.8796153410889,78.25119738961861,11.182408190220315
2787,East,Delhi,Residential,Bi-Monthly,ProviderC,5.929646896311086,9.81124778370992,7.016435541063744,80.9776665400905,14.82267108784161,5.54777658227747,1041.3158915307122,565.3537164072944,22.00259249457058,37.73836164452068
2073,East,Bangalore,Residential,Monthly,ProviderA,4.85521880173879,5.014596572722625,7.0899434533282015,194.7698968056215,24.951033681988935,4.795821920903492,305.4754162597526,90.81864397968096,60.76264415751277,-7.133578061595294
6902,North,Bangalore,Industrial,Bi-Monthly,ProviderC,9.579058984988908,9.764101103299621,6.683089356227885,198.6384963355272,38.32098539951776,18.072540741752917,710.6073928911292,284.95657296747885,27.05543913921349,11.60992323663963
4599,North,Delhi,Residential,Bi-Monthly,ProviderC,6.377151624481874,12.183450341975703,7.0189072179705345,147.3423429006009,17.636896318357252,5.030381803411159,1573.3446931700564,586.445595938246,33.396914416755926,27.64982400481084
4055,West,Mumbai,Commercial,Monthly,ProviderC,3.9327910756105764,14.69235337882966,5.651901410552664,120.78532043716606,10.16555974056726,22.550908333543155,1461.8326503978442,108.11205924683532,12.026609497030016,-11.660660478306099
7476,West,Delhi,Residential,Bi-Monthly,ProviderC,5.479018680187846,14.19034514660057,2.4245998295459534,76.76637696523272,5.341248943076204,12.85153358316683,1670.2801797295679,343.43997512091784,99.25429226575719,1.9212133204877375
1659,South,Chennai,Industrial,Monthly,ProviderC,3.0823214533238055,14.306256955151724,5.222876347483522,180.61766000538515,16.52835012312169,10.921121316042354,339.83971706463035,176.09986228401874,14.171126157737712,-30.131054032204695
7320,South,Delhi,Commercial,Monthly,ProviderA,5.0164649499623755,10.1835507040775,3.4485834456863076,134.54237915598236,25.823130553210795,17.16871871365115,852.8778722522356,547.0751194078978,27.324892925644527,-39.316230184277444
7513,East,Delhi,Industrial,Monthly,ProviderA,8.161697159374901,7.50705271241793,7.195330413070457,126.00784984192427,8.146148956833748,24.54240005284041,1121.460100880211,71.58415813411777,26.942975620636954,-42.262883878659395
5642,North,Chennai,Residential,Bi-Monthly,ProviderB,5.334512750281778,6.088969940440087,6.018522369044433,163.53074598588563,12.40755307690167,7.298701768556165,1746.0903005700607,189.05841694789964,9.041050969411412,-8.730673397168154
7373,East,Mumbai,Commercial,Bi-Monthly,ProviderB,5.977875857654836,14.342496100063704,2.5601701556796064,151.15122432490196,31.673860793963648,21.084398813991335,844.5848701285274,471.1996768379137,36.349800388848294,-44.485309335953296
5466,East,Chennai,Industrial,Monthly,ProviderA,9.106859503330519,13.213710811972842,4.561582874202893,115.26286341798397,13.592618316776507,5.113168960074771,355.53395499724604,545.4205311424448,86.09669071248504,-42.834109229216075
6587,West,Bangalore,Industrial,Monthly,ProviderB,8.926185712171929,11.657982859531856,6.4598431423163,156.85941322925603,49.77544470390942,18.0489582782026,346.9762952362896,483.1803921970503,43.28158744487638,-9.618887056956304
3471,South,Delhi,Commercial,Bi-Monthly,ProviderA,9.825107797758244,11.910849713302213,2.7137672850207757,123.65979764002736,17.894598275598554,7.424584504146275,1949.8376460197899,569.7231267386807,67.1525955431869,-45.46662476456203
7175,South,Delhi,Residential,Monthly,ProviderB,6.627015065695208,14.314958692235852,5.925448129744648,72.27228033346312,7.081346480757769,29.34161716879111,533.6357707011931,202.90201078601717,91.15529458774986,-45.52813223289151
9284,East,Bangalore,Commercial,Monthly,ProviderB,3.9618987471961047,8.156673715340101,5.5884931982444686,106.5688631131909,18.966105540966534,16.99461507950739,766.5958598573462,466.16843195294024,60.27603672930688,44.2802123261025
2281,East,Chennai,Commercial,Bi-Monthly,ProviderB,7.467252114603982,11.32199271709799,4.627416681470063,134.20716318068645,16.745327616930865,11.416247037575728,658.3309121883487,438.7008861137326,79.78837099067435,7.617345024758201
4177,South,Bangalore,Residential,Monthly,ProviderC,9.52424996717583,7.278904558683018,3.997922747223613,175.56721287194313,5.258822733806079,11.268317769263787,1868.2291244761946,459.34855106353257,6.455780588289162,-31.960347316735714
6667,North,Bangalore,Residential,Bi-Monthly,ProviderC,9.248885410945057,6.456794346387861,4.016492695064052,145.6556567737597,17.516396434166584,1.4871464821697433,1362.516421840822,299.17637882053054,75.8139305308472,-28.020797026414368
5511,West,Chennai,Residential,Monthly,ProviderB,3.474757654128322,10.543107406576151,7.207523578246502,165.0297324250525,25.218743518202054,2.510078298992413,1994.9402557598555,401.1269969696991,53.312901245122745,-1.0466452872028427
4881,South,Bangalore,Commercial,Monthly,ProviderA,5.998128610125923,13.681066055202844,7.278426076149817,99.80174336661082,44.79324008771573,7.741814208521695,1037.4250681213393,90.12341277435507,83.07749971695178,19.649818712880062
3413,West,Mumbai,Commercial,Monthly,ProviderC,5.744429939215847,5.327677862852522,4.234267554153825,113.61123458622552,35.28928106343089,25.825134039670605,1887.8480705537588,398.81402701525377,10.898941882129165,1.0349457967786861
2544,East,Chennai,Industrial,Monthly,ProviderA,4.482990424668149,8.004585591709523,5.117829435742128,122.16776344747652,18.0816075236708,9.330044388830789,1092.5557630756757,249.4636261084314,64.89466230759182,42.802676095998805
5784,South,Mumbai,Residential,Monthly,ProviderB,7.372924235769341,11.65528719828323,2.2550800002025495,67.55680876800858,46.32984394341833,12.513499503427735,986.1607369323862,574.9018887013476,94.81324129816645,46.6346584895347
6761,East,Delhi,Industrial,Monthly,ProviderB,6.310122173154827,9.187144018261371,6.466099507424355,174.95916868942595,42.31641741860398,25.05419816258647,424.6763032895018,405.9827344713881,78.75201564341148,-17.445816624930977
8874,South,Chennai,Commercial,Bi-Monthly,ProviderA,6.533387120468332,14.213634863125371,6.923193077431753,152.0486352692061,31.9166016716074,5.260358500072405,900.9251434893564,365.43442792086734,14.138319537545351,-49.40605714536901
7961,West,Bangalore,Residential,Monthly,ProviderA,3.0003003930497334,11.388405502146844,6.377372369449587,139.99442140121954,16.511236860459473,4.899935519545714,693.9429389823085,360.0385654178365,87.58767959257145,37.065675858174075
6626,North,Chennai,Commercial,Bi-Monthly,ProviderC,8.41472655471942,11.43602660331673,4.163471036012343,174.09813279075496,22.24954609288631,6.90012959917717,363.6646051796009,402.8512100156979,78.16892642246633,5.34009050082738
5514,North,Bangalore,Commercial,Bi-Monthly,ProviderB,3.7401292782022,14.587885942536083,5.452459394379306,150.57278521678276,32.167331895996696,17.85511561989585,1154.8465468063123,229.78887174826815,66.00941671171945,-29.825461393832896
2145,East,Bangalore,Residential,Bi-Monthly,ProviderA,3.843370590962074,7.743901575820828,5.1328710170382505,105.76999346619812,49.72694896051429,12.183663172954448,1917.8625122247029,180.9439248139038,56.72782756228176,20.97284932020969
6450,West,Bangalore,Commercial,Monthly,ProviderC,8.300807143072316,14.404981853808948,3.4120749434952966,179.32430232256027,40.552863257168866,5.192589126556949,1064.703920212884,291.93926633018754,65.71817573317963,48.60298351368881
2566,West,Mumbai,Commercial,Monthly,ProviderB,8.601495222696801,9.025100486505798,5.426828515277368,65.73361470267591,9.841584853035197,3.7225907980708883,1231.7554374831223,562.2732981659819,72.68827394412345,-25.980936368234186
4005,West,Delhi,Residential,Bi-Monthly,ProviderB,9.893942878798596,7.636291262875325,2.441095508299667,199.52561981460124,14.117875196179668,24.78286891476749,861.5561092026636,467.55206833105245,23.236805739075884,46.841261830116196
5507,West,Bangalore,Commercial,Bi-Monthly,ProviderC,5.332699067544236,10.019685909651715,3.292690018925679,86.69571810524415,28.861840186817567,8.665011813564767,629.9522858539187,521.2065400502258,99.18650986062794,-27.49336522936413
5248,North,Chennai,Commercial,Bi-Monthly,ProviderB,7.695507831263365,14.506893394148841,7.243219098179655,147.36124260798618,39.661217835068236,9.097440503420374,662.7679496630813,340.72948000108306,95.6169370037388,42.27064790443731
9283,East,Mumbai,Residential,Monthly,ProviderA,9.624418948264136,11.413979093115643,6.61914288964572,188.25989035255733,5.072831756629474,0.07454574044967632,791.0660337236453,265.98432650298247,43.5310961205589,11.435733252902637
4992,South,Delhi,Commercial,Monthly,ProviderB,7.510481979837531,11.494910011705766,5.768713441200362,50.78077856253261,10.158587241624526,8.903057830026782,978.1165286822235,240.70879182771012,93.96665900006046,23.505411038124493
9522,North,Chennai,Residential,Monthly,ProviderB,3.9766292154190253,5.3392298527100115,6.686065590902231,142.5355533020125,25.741337018041076,13.346290518121984,333.352506055793,580.2028116405276,63.54656835717986,24.297501461084565
9027,East,Mumbai,Commercial,Monthly,ProviderB,3.263040299404442,5.169348776729974,7.263982455719026,97.67787180410961,37.826543493310545,11.290948150179382,1951.4435076978377,545.9801761400101,22.868219253326817,-24.839279288716465
6760,South,Mumbai,Residential,Monthly,ProviderC,8.835192550000606,8.228633571463359,6.3489340232276295,150.75087783333126,8.529293640633341,15.208426906267194,1691.9310329125608,529.2131757700424,74.24812368549453,39.06875656080186
9045,East,Delhi,Commercial,Bi-Monthly,ProviderA,7.124249075392729,13.131597257336807,6.112965270174579,189.3615177560184,25.200930614557045,6.576325783498324,1983.6663302822346,311.7823409800844,50.04513914377638,-42.8561077853701
3977,North,Chennai,Residential,Bi-Monthly,ProviderC,3.4960337740462273,6.476292772139672,2.1302707546697093,161.97819700083738,45.3065126055657,24.17673310202558,425.2045533903415,174.95557252361726,28.64348897860526,13.889432621264156
6347,North,Chennai,Residential,Monthly,ProviderB,6.744880781767156,7.166635734069212,5.929234158556813,181.6006098122214,7.152232698175114,10.7669939168905,1450.0816368341593,427.81786420441614,78.13174862159417,23.422373021870968
5289,East,Bangalore,Commercial,Bi-Monthly,ProviderA,9.157505905543493,7.758201506793209,5.164573137416342,159.51993559999931,22.27662576663182,22.80398693209971,1813.7837425033233,423.1836949442989,16.03991072214983,-39.276763593941126
