household_id,region_name,city_name,meter_type,customer_category,grid_zone,voltage_reading,current_reading,active_power_kw,reactive_power_kvar,energy_usage_kwh,frequency_hz,load_factor,peak_demand_kw,offpeak_demand_kw,daily_consumption_kwh,timestamp
4188,East,Bangalore,Smart,Commercial,ZoneB,219.2011281,26.50140848,5.266097632,1.885689732,12.1905168,50.70673843,0.703626546,8.13465018,7.355540925,7.537605195,14-05-2023 14:47
3945,East,Mumbai,Smart,Residential,ZoneB,225.2435447,6.716368378,0.937807027,2.455878977,7.252814756,50.09339025,0.523370568,10.45590372,6.777614764,56.25473006,16-05-2023 20:53
7765,East,Mumbai,Smart,Commercial,ZoneA,240.0258522,17.94738958,0.999558466,3.975350082,47.96368872,49.15889537,0.605324794,5.684923124,8.284475828,62.36885806,23-02-2023 09:02
3474,North,Chennai,Analog,Residential,ZoneC,219.7103772,21.26184521,9.922852836,2.006510086,17.56859471,50.61066867,0.845153537,6.134616078,9.762593962,27.63953221,02-05-2023 07:16
7787,West,Bangalore,Smart,Commercial,ZoneB,232.9098816,7.642733487,9.815782706,4.650922818,15.83922587,50.41464448,0.635424166,6.994796092,7.884368409,64.21638012,22-03-2023 23:52
9792,North,Delhi,Smart,Commercial,ZoneA,217.9662625,20.37498397,3.588615643,2.892926396,38.58757864,50.06071508,0.56685282,14.28438696,4.887232885,49.21364878,22-08-2023 02:37
5599,East,Bangalore,Analog,Residential,ZoneC,232.9156846,5.816065034,0.513097741,4.348125516,15.67777816,50.56292585,0.265989169,8.839697875,8.365290724,67.73541751,15-12-2023 01:08
7274,West,Chennai,Analog,Commercial,ZoneC,218.6765683,29.9125151,9.205944692,2.049100239,4.027511427,50.0640183,0.435184846,11.18148007,9.60098283,51.26460518,15-04-2023 07:12
5313,North,Chennai,Smart,Commercial,ZoneC,226.3655003,9.672028232,1.844185058,4.730582619,43.49104716,50.80734291,0.550444518,6.135947393,6.542728945,32.53311832,18-11-2023 11:42
3218,East,Chennai,Analog,Residential,ZoneB,225.5473218,20.51597204,6.249409397,4.443414068,9.366007015,49.97746365,0.244079509,2.499034429,8.689618664,10.94133709,18-08-2023 08:46
2152,West,Bangalore,Smart,Commercial,ZoneA,216.6682459,22.87757148,6.663942952,3.071776109,14.16507676,50.10868793,0.6256632,7.224385421,8.526135784,74.78604454,04-07-2023 22:09
1056,South,Delhi,Analog,Residential,ZoneA,226.7834368,27.7719762,5.762152655,0.575424969,29.79245561,49.15409297,0.62946272,5.005810551,9.130968775,76.73415739,24-06-2023 06:11
1143,West,Bangalore,Smart,Commercial,ZoneB,212.2089987,5.753787121,8.086712415,0.431668513,16.97733872,49.42961549,0.821104493,14.51254394,3.848041379,15.87000821,06-01-2023 12:19
8218,West,Mumbai,Analog,Commercial,ZoneB,249.5061978,11.21094352,1.512478307,4.221278331,7.90910547,49.73014513,0.438870996,10.63992202,4.485305803,69.71447805,30-12-2023 16:15
9559,West,Chennai,Analog,Residential,ZoneA,220.2407141,19.91257575,4.808294966,1.769027949,33.77394931,49.60657709,0.23358136,14.96879847,2.458294003,65.61194267,16-07-2023 13:57
7361,South,Chennai,Smart,Commercial,ZoneA,238.7734251,25.77679258,2.935889145,1.761459556,21.01080419,49.73239436,0.328299586,11.15109435,1.741463263,41.33303214,23-09-2023 17:18
1615,West,Bangalore,Analog,Commercial,ZoneA,238.4853872,5.462372365,6.316909622,3.886059057,19.59542375,49.08089683,0.217177145,1.938435611,8.193994136,17.52102774,16-01-2023 09:11
9062,West,Bangalore,Smart,Residential,ZoneA,237.6281952,27.33564714,8.992404385,0.272631159,20.58103069,50.06908674,0.692572542,1.330244054,2.611649191,10.05696321,07-01-2023 08:27
6977,North,Chennai,Analog,Commercial,ZoneB,246.1923172,11.48687044,6.631404831,2.919260764,22.57461106,49.60734325,0.784832563,5.691585371,7.484485757,27.35613354,04-06-2023 13:22
7984,East,Delhi,Smart,Residential,ZoneB,214.1152919,28.78212431,2.078518263,0.461276769,27.09168603,50.76905358,0.220449584,1.173666993,1.917136024,63.21577677,14-06-2023 01:29
9890,North,Bangalore,Smart,Commercial,ZoneA,211.937193,26.93974461,6.110122473,2.84730015,21.56070746,50.83400196,0.29990084,3.885211144,1.123502663,64.88402203,04-04-2023 02:38
5971,North,Chennai,Analog,Residential,ZoneB,211.7132976,25.49545635,5.66641745,3.961598096,23.69036356,50.13908408,0.708471143,2.120574516,7.192574532,65.88559644,09-11-2023 08:59
6781,North,Mumbai,Smart,Residential,ZoneB,229.3972682,20.05124545,8.321078315,1.10249466,44.83712455,50.23014601,0.705781906,13.17356096,2.705478971,11.78796017,04-01-2023 16:22
1944,West,Mumbai,Analog,Residential,ZoneB,246.5769885,8.19010639,7.756601559,1.239524484,16.02241087,50.19756645,0.650450691,3.315237239,4.830562403,33.45174368,13-07-2023 22:59
8078,East,Chennai,Analog,Commercial,ZoneC,232.519376,12.57251618,2.533784891,2.993936216,20.56526838,50.81240658,0.204734917,8.710893983,3.443816656,28.41876189,03-01-2023 08:04
2746,North,Mumbai,Analog,Residential,ZoneB,224.5408733,7.183005385,0.690845137,3.681246497,37.58087245,50.19485332,0.733376054,10.44208788,4.629627254,40.06506801,22-08-2023 18:53
6783,South,Bangalore,Analog,Commercial,ZoneB,228.7056505,10.49230506,8.663339336,4.076820632,1.459448699,49.56361295,0.344939685,14.87794017,9.918024677,73.54507476,07-10-2023 09:53
7907,West,Delhi,Smart,Residential,ZoneB,219.7951598,26.45966082,1.001029407,3.086703128,27.39372927,50.80796978,0.944536807,12.09510935,8.837532872,64.50754172,19-09-2023 02:28
9625,South,Delhi,Smart,Commercial,ZoneA,239.2057127,24.24127609,9.07595985,4.271367588,17.26919121,49.58369163,0.821451794,8.095575924,8.681394002,35.46046203,25-12-2023 01:50
3926,South,Delhi,Analog,Commercial,ZoneA,241.0636122,8.911509657,4.715971193,2.040773723,36.30106966,49.12300115,0.855515763,2.234362312,4.424525725,67.83056983,10-07-2023 15:43
2089,South,Chennai,Analog,Residential,ZoneA,219.9814098,23.1821688,8.470421383,4.920514315,26.73181016,49.77019575,0.768182986,12.60420194,2.729601519,52.45373276,02-02-2023 20:09
3957,West,Chennai,Smart,Residential,ZoneA,241.3462128,23.51217919,7.194912642,2.308849795,23.33262323,50.02393733,0.605271259,13.05463637,2.723758959,22.24031342,28-09-2023 21:38
3612,West,Delhi,Analog,Commercial,ZoneA,219.5128538,29.53549868,5.504452884,2.298395764,37.35622906,49.35313242,0.608204306,9.005580755,7.767507576,39.86174321,02-02-2023 04:38
7047,South,Chennai,Analog,Commercial,ZoneB,225.2826245,25.02582063,6.92001774,2.491739411,28.79404052,49.89561528,0.701375005,12.67043608,4.432864598,75.70756778,13-01-2023 06:00
7249,East,Delhi,Analog,Commercial,ZoneA,212.0294734,7.596868768,8.954311944,3.383918593,47.74781876,50.57645459,0.574101176,12.8586106,6.146382983,12.55481579,22-08-2023 21:24
4759,West,Delhi,Smart,Commercial,ZoneB,215.3255012,14.59475813,9.386088828,2.352971921,8.957871983,49.06115112,0.233453699,9.939257171,6.806131678,5.882254385,17-06-2023 21:16
8718,West,Chennai,Smart,Residential,ZoneA,222.138614,8.070110553,3.521288389,2.535018099,20.23087575,49.97656213,0.293018366,5.794041325,1.01863701,10.21656594,17-05-2023 12:01
5263,North,Mumbai,Smart,Residential,ZoneA,230.1112073,27.47816998,2.636359185,3.411283686,23.92140434,49.6449199,0.243138852,13.97647813,2.105663565,58.71612216,24-05-2023 23:12
2902,South,Mumbai,Smart,Residential,ZoneC,244.4576977,17.13899466,8.355717514,0.205444952,8.581640943,50.58510459,0.222994546,1.117549827,6.931293803,57.70477819,04-05-2023 00:01
3567,West,Mumbai,Smart,Commercial,ZoneA,242.6757535,6.059227689,8.159072032,3.037668872,7.525570485,50.46085314,0.945351235,1.321520413,4.889554067,41.2645414,05-10-2023 19:55
9075,South,Chennai,Analog,Residential,ZoneB,239.6306669,16.41161742,9.761330255,0.781861215,19.95642509,49.39813439,0.828469425,11.20536135,3.640245961,18.45028459,22-09-2023 12:33
3994,West,Mumbai,Smart,Commercial,ZoneB,222.5739958,16.9555301,9.408208882,2.418762646,3.06226783,50.770068,0.826251557,6.750409531,9.542248961,63.39733106,09-09-2023 04:23
6229,East,Chennai,Smart,Residential,ZoneB,239.9872311,21.4117931,6.916651295,3.139354681,6.434090282,49.2302139,0.934415809,7.565796124,9.293062382,22.97063735,12-06-2023 05:49
3010,West,Delhi,Smart,Commercial,ZoneC,236.4872578,24.19596955,7.779323655,4.475606162,47.65992472,49.73040545,0.970142575,10.16546185,4.540366515,18.68321949,18-05-2023 21:37
8377,North,Bangalore,Smart,Residential,ZoneB,226.2692275,18.87085394,0.842952626,3.783736125,38.8530471,49.33903705,0.952527731,6.767840012,7.211739813,21.98374767,14-03-2023 19:27
1830,West,Delhi,Smart,Residential,ZoneB,240.8938136,26.13649436,5.802052947,2.093557749,7.49849686,50.16191007,0.232564866,10.23051025,5.308068537,61.56519793,16-09-2023 14:59
1048,East,Chennai,Smart,Residential,ZoneB,236.0682337,18.27972219,1.369902739,4.597344517,7.242682633,50.41961563,0.270983235,12.22511366,2.220681304,57.17344084,04-03-2023 22:52
5210,North,Mumbai,Analog,Residential,ZoneB,226.936529,7.604340612,9.886696199,1.684731821,12.56462042,50.51094568,0.948604005,2.740565794,1.246315252,66.9811846,20-11-2023 19:19
2178,North,Chennai,Analog,Residential,ZoneC,224.6724959,9.244668727,8.700115543,4.145793168,43.10370819,49.34995279,0.724112063,7.912480383,8.202400381,60.14506651,01-03-2023 21:17
6768,East,Bangalore,Smart,Commercial,ZoneA,240.9868022,17.50592354,6.619482701,2.364778272,46.3946961,50.30729524,0.528490743,2.642574803,4.431674194,71.48992831,31-08-2023 18:52
8878,North,Delhi,Smart,Commercial,ZoneA,211.2914935,16.33193096,2.55895143,3.809700509,11.55112441,49.92195469,0.813691509,10.36283703,1.409459269,32.3811624,11-09-2023 11:04
1070,West,Mumbai,Smart,Residential,ZoneB,215.9967843,14.9421831,1.342573245,2.506599884,27.81521089,50.52206963,0.432134327,14.37473293,9.122959722,45.36408264,31-05-2023 17:11
8686,South,Mumbai,Analog,Residential,ZoneA,213.3545748,20.3498461,1.150033436,0.251402922,14.41983665,50.04373073,0.981086936,13.45162682,4.96068147,15.71398971,12-08-2023 21:16
8879,West,Chennai,Smart,Residential,ZoneC,247.0915919,27.95530913,4.188722998,2.553718204,2.597605257,49.13426081,0.732397939,9.507846834,1.004828613,54.32866945,11-06-2023 03:24
6455,East,Mumbai,Smart,Residential,ZoneB,215.436896,28.41314628,2.355893439,4.707226625,43.05461383,50.9640716,0.979936124,12.24718631,9.846234072,56.64774132,08-12-2023 12:38
9258,North,Chennai,Smart,Residential,ZoneA,232.623634,17.47447092,6.591245322,4.635633259,19.3006696,50.33879976,0.221506348,2.801906398,3.875870887,42.83728608,26-03-2023 18:40
6612,South,Bangalore,Analog,Commercial,ZoneB,243.4873291,8.9764314,6.065496053,2.40905465,3.925355823,50.58811145,0.531506906,1.82773587,3.903091113,15.86034064,05-08-2023 05:42
6769,North,Bangalore,Smart,Residential,ZoneB,233.9233307,22.79779971,9.15099312,0.200920063,26.62212454,50.99233397,0.430517686,5.930949359,5.564237367,79.1609453,09-11-2023 17:54
2777,East,Mumbai,Analog,Residential,ZoneB,218.6980819,18.86931356,3.096063689,3.309346811,10.88239822,49.94795299,0.334337537,5.605398354,6.686928332,53.12315953,16-02-2023 22:53
8380,West,Bangalore,Smart,Commercial,ZoneA,225.9077176,18.08175362,5.895026876,1.558323079,10.10549255,49.64513036,0.903990646,5.477773574,1.056027535,27.81135206,08-12-2023 21:18
3228,South,Delhi,Analog,Residential,ZoneB,244.1517495,5.828818562,8.205611862,2.588196951,23.48183946,50.38080987,0.786793354,12.94706215,8.852461415,37.62249693,15-07-2023 12:45
9804,South,Mumbai,Smart,Commercial,ZoneB,243.5588865,18.41296929,1.199244617,3.524949153,27.53222701,49.65871236,0.255021297,1.678142973,9.283126938,69.2654582,03-03-2023 00:22
9888,East,Chennai,Analog,Residential,ZoneC,243.6672112,28.35765638,7.806515126,1.37599375,21.26364489,49.6473871,0.261582049,9.107821818,5.970756856,13.6541039,25-03-2023 13:02
7746,South,Chennai,Analog,Commercial,ZoneA,231.5039679,15.07795615,8.54808457,0.618619064,29.4991468,49.83464046,0.551024223,10.78916524,3.137143205,34.49749336,11-07-2023 20:42
7391,South,Chennai,Smart,Residential,ZoneB,229.1486093,14.43283716,5.076095857,0.591286525,22.50768895,50.44272107,0.950533779,12.62982555,0.56699668,66.0627115,26-03-2023 00:17
3406,North,Delhi,Smart,Residential,ZoneC,226.0767637,14.64428411,5.777400572,0.642050877,20.44741937,50.40212566,0.36706495,1.729949224,4.499563124,52.84955218,23-08-2023 10:55
9440,South,Mumbai,Analog,Residential,ZoneA,216.2568529,11.92690912,6.653075957,3.580466134,22.01578853,49.56946852,0.680448562,6.12429859,9.719402186,27.5147173,02-12-2023 19:57
1637,West,Mumbai,Smart,Residential,ZoneB,214.1316712,26.41633892,4.597220035,4.592441654,5.216516872,49.66063347,0.690211579,5.011209505,8.592662736,18.71787128,07-04-2023 07:33
9090,North,Bangalore,Analog,Residential,ZoneC,218.6689802,9.568318035,1.657405204,3.195212833,23.54425942,50.72881671,0.929992853,8.854070616,3.470837938,67.4369892,25-10-2023 23:12
1949,East,Bangalore,Smart,Commercial,ZoneA,217.5579436,22.55362799,8.930326782,1.296777441,4.14627614,49.89260298,0.605861755,12.12339877,0.783019057,47.08234516,29-05-2023 06:45
4587,South,Mumbai,Analog,Commercial,ZoneC,245.7379524,23.78395338,3.080078301,0.812400344,2.169718847,49.15040283,0.324383732,13.4838025,2.08958818,27.4614001,02-11-2023 10:53
2111,West,Bangalore,Smart,Commercial,ZoneA,239.5120286,28.71598875,2.674594875,3.505169963,18.42992523,50.0498552,0.531794808,8.312103186,1.622852156,40.90304034,03-09-2023 00:00
9367,West,Bangalore,Smart,Commercial,ZoneA,222.6670687,23.15561001,9.005512874,2.407844873,4.75193806,49.19651004,0.847600588,12.57141677,7.908284357,16.94640909,21-09-2023 14:46
1722,West,Mumbai,Smart,Commercial,ZoneC,229.4519375,10.49191454,4.345723375,0.597983547,46.97936693,50.63614935,0.716831363,9.381220377,0.885638027,47.1222826,07-07-2023 07:59
4842,East,Chennai,Analog,Residential,ZoneB,239.8721636,5.511171219,3.502259397,1.856372288,5.390599771,49.34436859,0.549779647,11.36930204,6.937125009,35.47366914,19-06-2023 17:17
4674,South,Bangalore,Analog,Commercial,ZoneB,244.7463442,19.31226247,3.488592111,3.434588038,36.09219123,49.71994354,0.760385928,9.332314095,8.823241895,25.06465816,09-01-2023 12:30
5866,West,Chennai,Analog,Commercial,ZoneC,223.2836502,20.09929158,4.828301469,4.120638118,49.52056733,49.36343604,0.856811114,3.034940522,5.471732698,46.90120438,27-12-2023 03:50
1702,East,Mumbai,Smart,Commercial,ZoneC,232.2539772,9.339924056,2.567565434,4.298838037,28.0764313,49.02171299,0.894974415,14.07647035,1.15157999,76.62504033,10-04-2023 09:55
3128,South,Chennai,Analog,Residential,ZoneA,218.2832806,9.64712184,3.963732293,1.378049171,13.28267294,49.3104921,0.577416002,5.512126767,9.687064286,25.44695689,05-11-2023 13:48
5233,East,Chennai,Analog,Commercial,ZoneB,214.5460991,7.912404281,2.074165193,3.701543798,14.41188767,50.12797756,0.50430633,10.72234388,9.817009589,31.69609155,05-08-2023 03:01
3517,South,Mumbai,Smart,Commercial,ZoneC,219.635066,12.30142924,8.763850777,4.514021287,7.467987317,49.95212611,0.986965247,5.230433768,3.400531128,43.52645184,23-03-2023 09:53
2149,South,Bangalore,Analog,Residential,ZoneC,234.1031626,5.958263744,4.384977733,4.612819433,25.43128746,50.06085092,0.690818836,14.8497744,9.438695444,30.5000245,16-05-2023 16:18
2878,North,Chennai,Smart,Residential,ZoneA,214.1661182,21.36968787,5.510592669,4.175130632,40.38924788,50.32134368,0.436943748,2.045771878,1.209518297,60.49544317,26-06-2023 22:18
1309,North,Chennai,Smart,Commercial,ZoneB,215.4505421,18.18123265,7.372768223,0.848178221,45.98449845,49.71384934,0.575732853,14.96064365,6.162908068,70.32833465,12-01-2023 04:14
4952,North,Chennai,Analog,Commercial,ZoneB,229.3949218,19.88258935,6.452372867,3.672707714,16.20140986,50.05275919,0.89249532,10.92486142,8.55786015,23.53958756,23-01-2023 04:34
8728,East,Delhi,Smart,Residential,ZoneC,241.1367249,14.81100326,3.226599028,2.520990098,47.53645654,49.5413299,0.624618688,7.215935398,5.202929563,71.03217966,05-11-2023 15:20
4049,West,Chennai,Smart,Commercial,ZoneC,213.7013114,15.68704213,9.808362267,0.245308143,33.32968803,49.05061014,0.356949257,9.898903893,1.862089423,52.00635866,10-12-2023 05:25
6766,North,Bangalore,Smart,Commercial,ZoneA,216.7154601,28.62582477,3.560065749,0.19933444,36.47036025,50.52830973,0.828427639,10.36011516,3.890278688,5.839282067,11-03-2023 14:58
7412,South,Chennai,Smart,Residential,ZoneA,212.6624221,16.90011038,1.949116106,1.754592435,7.427414785,50.64985121,0.294798433,2.323106379,2.201695929,61.92988704,25-06-2023 14:22
5865,North,Chennai,Analog,Commercial,ZoneC,228.7358534,22.14938208,3.795002518,3.887855968,24.33001449,49.37717966,0.739085109,10.38960046,7.334948175,64.3659549,08-10-2023 09:23
1015,North,Chennai,Analog,Commercial,ZoneA,236.356323,27.52042976,5.082508108,0.275692698,32.51472128,50.79881082,0.962259861,12.62278463,4.313694626,35.70404506,31-01-2023 06:47
1605,South,Chennai,Analog,Commercial,ZoneA,245.9147752,26.42412247,7.074189434,4.609157665,38.16398749,50.13962495,0.983450182,3.328729703,7.65391855,16.16405407,24-01-2023 04:11
5908,North,Chennai,Smart,Commercial,ZoneA,216.813479,15.25505204,8.157800231,4.098962164,45.52765949,49.18724548,0.415175221,5.088637084,4.977374806,51.65633567,09-12-2023 06:11
9006,West,Mumbai,Analog,Residential,ZoneB,243.4300221,8.440079218,4.357229063,1.172177753,32.61150639,49.00800288,0.260431909,8.319652868,4.656660118,65.48997408,06-05-2023 10:47
7412,South,Chennai,Smart,Residential,ZoneB,233.9796681,26.26595286,4.882436131,2.387310335,37.79546385,50.1680328,0.675844687,7.500746124,2.933297284,77.5280683,25-06-2023 14:22
9605,West,Mumbai,Smart,Residential,ZoneC,246.3113381,12.08028509,5.977179508,4.666499539,20.04688407,50.51065577,0.614376571,11.06549468,5.022821134,31.33396409,08-05-2023 04:43
5120,South,Chennai,Analog,Commercial,ZoneA,226.9521013,29.36661636,5.501287111,1.513619269,41.44421873,49.92241072,0.342912913,10.02252122,8.906177086,15.36026951,05-04-2023 00:32
9507,North,Delhi,Smart,Residential,ZoneA,225.9295044,10.14616942,6.340831675,0.676853706,25.42533546,50.47906625,0.383470597,2.189851895,1.51918941,24.3770171,02-04-2023 02:55
5666,North,Chennai,Analog,Commercial,ZoneB,225.3916025,7.030973174,7.724449173,4.103451769,20.24092312,49.57002154,0.529577123,3.414797222,4.516290138,24.92561732,11-11-2023 08:13
5820,North,Delhi,Analog,Commercial,ZoneC,237.9262246,5.11311728,0.807634859,1.866448511,18.46222052,49.07623762,0.669397084,12.100913,7.457285827,62.83514007,25-07-2023 06:32
8835,East,Delhi,Analog,Residential,ZoneB,217.5934748,20.24338832,7.975016779,1.077770477,2.08404032,50.03762895,0.513823916,1.666078193,8.171515873,48.96038832,05-08-2023 14:32
2849,North,Mumbai,Analog,Residential,ZoneA,213.7800082,15.32749632,8.186154865,3.611912599,14.25226457,49.27727174,0.500943314,3.515242627,9.128631386,55.68947377,05-01-2023 13:23
2953,West,Chennai,Smart,Residential,ZoneC,226.0571134,17.8258759,3.704687241,4.834364103,18.00354578,49.37067284,0.315179274,5.489436103,2.102480728,9.159631447,02-03-2023 03:35
9580,East,Bangalore,Smart,Residential,ZoneB,225.1406872,26.83682182,8.905991197,4.342920862,5.912133475,50.03862722,0.343338173,11.63376428,1.446361344,7.612048229,16-07-2023 16:59
3769,East,Mumbai,Analog,Commercial,ZoneA,217.130455,7.78445128,4.764926067,1.71950353,39.22060422,50.6865186,0.244371279,6.924380733,8.151079284,34.08688174,14-09-2023 18:32
4046,North,Chennai,Analog,Commercial,ZoneA,215.148806,9.120583057,8.813871391,3.813648701,36.48806591,49.12110222,0.678695997,5.962675656,4.503829123,75.92633002,01-12-2023 00:15
8594,West,Chennai,Smart,Residential,ZoneC,212.5299785,12.53764369,6.116122396,1.170236775,26.43742526,50.90231309,0.459871155,8.316514926,6.834042898,54.77164657,09-06-2023 16:43
7840,South,Delhi,Analog,Commercial,ZoneB,214.0754568,19.37945175,9.939588842,0.250224522,8.730398294,50.25117945,0.774111016,4.051732421,8.389173262,28.28114359,21-05-2023 02:04
6066,West,Chennai,Analog,Commercial,ZoneB,238.746836,29.1505877,6.601570419,2.126166216,3.725468498,50.24437489,0.853349659,5.888048627,2.673340157,35.55470351,21-05-2023 19:37
3415,East,Bangalore,Smart,Residential,ZoneA,217.7123553,13.5698594,9.332240543,2.124429126,33.07312416,50.5600814,0.296370271,13.16035989,4.526275606,18.98344374,06-04-2023 23:28
3389,North,Delhi,Analog,Residential,ZoneC,214.108666,13.32542332,4.90383865,3.476123428,44.16551121,50.39617657,0.631120389,7.824184592,4.942580338,8.839486904,09-09-2023 03:03
6924,South,Bangalore,Analog,Residential,ZoneB,221.8699201,16.60586963,8.168663378,1.395501841,16.66732298,49.20826003,0.355328407,12.96220278,9.645883924,64.49532912,26-11-2023 01:41
9495,East,Bangalore,Smart,Residential,ZoneC,218.6561671,18.98583625,9.921579512,3.955427051,25.71210279,50.67019291,0.250244994,2.639776315,5.051201154,38.3996932,04-11-2023 16:08
1763,South,Mumbai,Smart,Residential,ZoneA,210.0986441,22.76029056,8.188515827,2.732820705,26.75472636,49.95597343,0.950016323,4.996139897,9.312390137,51.82400507,01-04-2023 03:55
8541,West,Bangalore,Smart,Commercial,ZoneC,224.8830653,29.7397849,1.153345286,0.106666637,29.24202571,50.65894656,0.840569385,10.8397681,0.970821402,22.12477647,01-01-2023 05:56
1815,South,Chennai,Analog,Commercial,ZoneA,210.3838237,29.05763921,1.387705017,3.355643304,38.77212841,50.05090443,0.735467253,5.686752279,0.805861378,6.325591058,24-09-2023 03:34
7255,East,Delhi,Analog,Commercial,ZoneC,211.2418854,26.06600971,3.841249825,2.970023327,20.81231186,50.17039486,0.701272997,4.314495987,6.646907917,31.90790528,06-10-2023 00:27
1877,South,Mumbai,Smart,Commercial,ZoneA,240.9404504,21.28486874,5.121328542,2.987065893,23.7257168,49.52604453,0.971235265,8.630431676,4.145446597,18.74228699,06-02-2023 08:35
8173,West,Bangalore,Analog,Residential,ZoneA,223.0565181,17.53030771,0.585044782,2.617183211,5.546434716,49.44168553,0.718959456,1.843287696,9.178680062,48.4729048,27-05-2023 12:34
8073,East,Chennai,Analog,Commercial,ZoneC,227.2956327,7.701332273,2.098800565,4.671216242,30.41726797,49.93121687,0.424188733,4.358025142,2.42584415,23.33643357,23-10-2023 01:13
5798,East,Chennai,Smart,Residential,ZoneC,234.3309295,26.90948144,6.515183154,1.026942942,32.24719664,50.24868234,0.747560051,6.555579825,6.770667201,78.13369165,07-07-2023 06:21
7989,South,Delhi,Analog,Commercial,ZoneA,218.4569118,23.02722854,5.101075689,1.451944668,19.61476727,49.00142211,0.300703858,4.508295951,1.476085372,47.43464092,16-07-2023 11:09
6039,West,Mumbai,Analog,Commercial,ZoneA,239.7464091,17.69252608,0.727947812,2.660178178,30.46670302,50.865033,0.451763814,1.519898453,8.268865168,74.22798069,12-12-2023 05:11
7324,South,Bangalore,Analog,Residential,ZoneB,225.4886324,21.27221019,4.942856721,4.098804967,29.22649956,50.77988908,0.699435957,6.256163919,4.453982293,22.58244228,06-01-2023 09:40
3823,East,Mumbai,Smart,Residential,ZoneB,246.4624703,8.819821281,6.645910562,2.020438176,11.93162594,50.1477983,0.373581544,7.16710367,6.582515324,66.23733579,28-04-2023 13:31
6287,South,Chennai,Smart,Residential,ZoneB,213.2784241,28.3190047,8.398147687,4.330799329,38.15012739,49.41706476,0.915634129,14.64812144,1.714406561,19.7632665,22-01-2023 16:27
4285,North,Chennai,Smart,Residential,ZoneB,218.8295569,14.19962966,1.279875787,1.593795475,26.46274507,50.21903611,0.817395511,7.208498494,2.531726911,42.12768287,16-09-2023 12:12
8433,North,Bangalore,Analog,Commercial,ZoneC,210.7192195,27.45119192,4.452521282,0.796255364,41.49279962,50.93136035,0.368407972,4.047394267,3.473944082,78.21245078,13-10-2023 11:33
7174,West,Mumbai,Analog,Commercial,ZoneA,213.9012066,25.89384429,6.262865888,4.313433611,32.76677383,49.11053126,0.793601252,9.94954201,0.537352558,67.46273556,10-08-2023 23:45
5826,South,Delhi,Smart,Residential,ZoneB,228.7587337,9.261775948,4.848637859,0.460843687,35.48829272,49.53095951,0.748622539,3.218949621,3.142360387,60.26202266,31-07-2023 01:21
4664,East,Delhi,Smart,Commercial,ZoneC,229.0146644,10.92309914,0.602513287,4.738788014,13.09256595,49.07838095,0.815028541,11.59247002,1.821371083,44.60725042,21-08-2023 08:05
1497,East,Bangalore,Smart,Commercial,ZoneA,217.0666882,5.187955874,8.515770864,1.493908762,20.94395411,49.60322727,0.481876133,14.30103359,1.66592617,21.86219226,25-04-2023 11:09
8641,West,Delhi,Smart,Commercial,ZoneC,228.5937564,19.88744732,4.090903123,1.656608178,20.75380802,49.88156137,0.941644257,4.088364853,2.574575411,31.20141589,25-01-2023 07:07
5643,South,Mumbai,Analog,Residential,ZoneC,230.1191747,22.32947031,8.938274581,0.110949474,37.68912657,49.84775735,0.259038736,8.748233821,6.455029794,30.57262528,21-05-2023 03:57
6056,West,Bangalore,Smart,Residential,ZoneC,249.915023,12.31426687,1.865428472,0.445178201,30.61550417,49.95150067,0.938422731,2.657249865,2.392102807,56.76731084,25-11-2023 09:46
1131,North,Mumbai,Analog,Commercial,ZoneA,249.4034765,10.6369928,4.242595313,4.199249303,22.45644869,49.08450614,0.835333348,2.594276121,9.561733838,35.07034097,15-01-2023 04:01
6443,North,Delhi,Analog,Commercial,ZoneB,243.0405467,11.19643904,0.788563996,2.830445709,46.44024439,50.76048912,0.799119877,2.371104118,4.5258654,19.45156742,09-07-2023 18:47
1857,West,Bangalore,Analog,Residential,ZoneA,247.4943651,13.69502434,7.153088631,2.979420974,30.12130634,50.06246209,0.500839821,14.40056681,3.295428393,8.231942689,10-10-2023 09:10
9712,East,Chennai,Analog,Commercial,ZoneA,241.7383489,15.24395157,1.84860511,3.643545539,40.25398719,49.38220571,0.614346422,4.559379131,0.731779504,76.86514046,20-09-2023 21:11
9221,East,Delhi,Smart,Commercial,ZoneA,228.9063583,8.570189975,3.444279902,1.110154696,5.514393811,49.73147843,0.71667984,4.55345747,2.433506644,48.03835301,13-04-2023 12:18
7147,North,Mumbai,Smart,Residential,ZoneB,218.3918218,15.08119844,8.293174856,2.788718039,16.93866332,50.17797348,0.878831962,11.69022436,0.967374183,46.90327095,15-11-2023 13:45
5604,West,Mumbai,Analog,Commercial,ZoneB,242.5673401,19.70718792,7.333601221,0.160804808,15.67036409,49.61286111,0.99818654,10.22242519,4.993995338,27.7320822,17-07-2023 18:17
2558,South,Delhi,Smart,Residential,ZoneC,224.5115417,18.44754824,4.547248481,4.161882096,36.82709066,49.1651916,0.86090415,11.27647185,0.882309781,25.98207368,13-01-2023 04:20
1015,North,Chennai,Smart,Residential,ZoneB,226.5219949,20.61693219,8.359965878,4.370970613,32.94840262,50.6722745,0.674632119,1.13986992,2.391588388,52.4586191,31-01-2023 06:47
